MHS,41.263,-122.272,"Dunsmuir Muni"
MHT,42.933,-71.436,"Manchester-Boston Regional"
MHU,-37.048,147.334,"Mount Hotham"
MHV,35.059,-118.152,"Mojave"
MHW,-19.827,-63.961,"Monteagudo"
MHX,-10.377,-161.002,"Manihiki Island"
MHY,-8.714,141.644,"Morehead"
MHZ,52.362,0.486,"RAF Mildenhall"
MIA,25.793,-80.291,"Miami"
MIB,48.416,-101.358,"Minot Air Force Base"
MID,20.933,-89.663,"Manuel Crescencio Rejon"
MIE,40.242,-85.396,"Delaware County Johnson"
MIF,31.583,-102.909,"Roy Hurd Memorial"
MIG,31.428,104.741,"Mianyang Nanjiao"
MIH,-14.791,125.826,"Mitchell Plateau"
MII,-22.197,-49.926,"Frank M Milenkowici Marilia"
MIJ,6.083,171.733,"Mili Island"
MIK,61.687,27.202,"Mikkeli"
MIM,-36.909,149.901,"Merimbula"
MIN,-32.843,135.145,"Minnipa"
MIP,30.776,34.667,"Ramon"
MIR,35.758,10.755,"Monastir Habib Bourguiba"
MIS,-10.689,152.838,"Misima Island"
MIT,35.507,-119.192,"Shafter/Minter"
MIU,11.855,13.081,"Maiduguri"
MIV,39.368,-75.072,"Millville Muni"
MIY,-18.809,137.081,"Mittebah"
MIZ,-14.053,134.094,"Mainoru"
MJA,-21.426,44.317,"Manja"
MJB,10.283,170.869,"Mejit Atoll"
MJC,7.272,-7.587,"Man"
MJD,27.335,68.143,"Moenjodaro"
MJE,7.763,168.266,"Majkin"
MJF,65.784,13.215,"Mosjoen Kjaerstad"
MJG,22.231,-79.062,"Mayajigua"
MJI,32.892,13.288,"Mitiga"
MJK,-25.897,113.576,"Shark Bay"
MJL,-1.845,11.057,"Mouilla Ville"
MJM,-6.121,23.569,"Mbuji Mayi"
MJN,-15.667,46.351,"Amborovy"
MJO,-21.023,16.453,"Mount Etjo"
MJP,-34.265,116.140,"Manjimup"
MJR,-38.227,-57.870,"Miramar"
MJS,-17.309,37.500,"Maganja da Costa"
MJT,39.057,26.598,"Mytilene"
MJU,-2.590,119.025,"Tampa Padang"
MJV,37.775,-0.812,"San Javier"
MJW,-21.231,32.334,"Mahenye"
MJX,39.928,-74.292,"Ocean County"
MJZ,62.535,114.039,"Mirny"
MKB,1.017,13.933,"Mekambo"
MKC,39.123,-94.593,"Charles Wheeler Downtown"
MKE,42.947,-87.897,"General Mitchell"
MKG,43.169,-86.238,"Muskegon County"
MKH,-29.282,29.073,"Mokhotlong"
MKI,5.333,25.932,"M'Boki"
MKJ,-0.017,15.583,"Makoua"
MKK,21.153,-157.096,"Molokai"
MKL,35.600,-88.916,"McKellar-Sipes Regional"
MKM,2.882,112.043,"Mukah"
MKN,-4.023,153.657,"Malekolon"
MKP,-16.584,-143.658,"Makemo"
MKQ,-8.524,140.420,"Mopah"
MKR,-26.612,118.548,"Meekatharra"
MKS,10.725,38.741,"Mekane Selam"
MKU,0.579,12.891,"Makokou"
MKW,-0.892,134.049,"Rendani"
MKY,-21.171,149.183,"Mackay"
MKZ,2.266,102.253,"Malacca"
MLA,35.857,14.477,"Malta"
MLB,28.103,-80.645,"Melbourne Orlando"
MLC,34.882,-95.784,"Mc Alester Regional"
MLE,4.192,73.529,"Male"
MLG,-7.929,112.714,"Abdul Rachman Saleh"
MLI,41.449,-90.508,"Quad City"
MLK,48.367,-107.919,"Malta"
MLL,61.864,-162.026,"Marshall Don Hunter"
MLM,19.850,-101.025,"Francisco J. Mujica"
MLN,35.280,-2.956,"Melilla"
MLO,36.697,24.477,"Milos"
MLP,7.617,124.058,"Malabang"
MLQ,-8.071,146.155,"Malalaua"
MLR,-37.584,140.366,"Millicent"
MLS,46.428,-105.886,"Miles City/Frank Wiley"
MLU,32.511,-92.038,"Monroe Regional"
MLV,-13.065,142.454,"Merluna"
MLW,6.289,-10.759,"Spriggs Payne"
MLX,38.435,38.091,"Malatya Erhac"
MLY,64.998,-150.644,"Manley Hot Springs"
MLZ,-32.338,-54.217,"Cerro Largo"
MMB,43.881,144.164,"Memanbetsu"
MMC,22.743,-99.017,"Ciudad Mante National"
MMD,25.847,131.263,"Minamidaito"
MME,54.509,-1.429,"Teesside"
MMF,5.704,9.306,"Mamfe"
MMG,-28.116,117.842,"Mount Magnet"
MMH,37.624,-118.838,"Mammoth Yosemite"
MMI,35.397,-84.563,"McMinn County"
MMJ,36.167,137.923,"Shinshu-Matsumoto"
MMK,68.782,32.751,"Murmansk"
MML,44.451,-95.822,"SW Minnesota/Marshall"
MMM,-22.801,148.707,"Middlemount"
MMO,15.156,-23.214,"Maio"
MMQ,-8.859,31.336,"Mbala"
MMS,34.231,-90.290,"Selfs"
MMT,33.921,-80.801,"McEntire National Guard"
MMU,40.799,-74.415,"Morristown Muni"
MMV,-1.391,144.171,"Mal"
MMX,55.536,13.376,"Malmo Sturup"
MMY,24.783,125.295,"Miyako"
MMZ,35.931,64.761,"Maymana Zahiraddin Faryabi"
MNA,4.007,126.673,"Melangguane"
MNB,-5.931,12.351,"Muanda"
MNC,-14.488,40.712,"Nacala"
MND,4.484,-73.345,"Medina"
MNE,-28.009,138.657,"Mungeranie"
MNF,-17.673,177.098,"Mana Island"
MNG,-12.056,134.234,"Maningrida"
MNH,23.641,57.487,"Mussanah"
MNI,16.791,-62.193,"John A. Osborne"
MNJ,-21.202,48.358,"Mananjary"
MNK,1.004,173.031,"Maiana"
MNL,14.509,121.020,"Ninoy Aquino"
MNM,45.127,-87.638,"Menominee-Marinette Twin"
MNN,40.616,-83.063,"Marion Muni"
MNO,-7.289,27.394,"Manono"
MNQ,-24.892,151.102,"Monto"
MNR,-15.255,23.162,"Mongu"
MNS,-11.137,28.873,"Mansa"
MNT,65.144,-149.370,"Minto Al Wright"
MNU,16.445,97.661,"Mawlamyine"
MNW,-22.444,135.199,"Macdonald Downs"
MNX,-5.811,-61.278,"Manicore"
MNY,-7.417,155.565,"Mono"
MNZ,38.721,-77.515,"Manassas/Harry Davis"
MOA,20.654,-74.922,"Orestes Acosta"
MOB,30.691,-88.243,"Mobile Regional"
MOC,-16.707,-43.819,"Mario Ribeiro"
MOD,37.626,-120.954,"Modesto City Co-Harry Sham"
MOE,23.093,96.645,"Momeik"
MOF,-8.640,122.238,"Frans Xavier Seda"
MOG,20.517,99.257,"Mong Hsat"
MOH,-2.203,121.660,"Maleo"
MOI,-19.843,-157.703,"Mitiaro Island"
MOJ,5.608,-54.400,"Moengo"
MOK,43.754,59.030,"Muynak"
MOL,62.745,7.262,"Molde Aro"
MOM,17.750,-12.500,"Letfotar"
MON,-43.765,170.133,"Mount Cook"
MOO,-28.099,140.197,"Moomba"
MOQ,-20.285,44.318,"Morondava"
MOS,64.694,-162.061,"Moses Point"
MOT,48.259,-101.280,"Minot"
MOU,62.095,-163.682,"Mountain Village"
MOV,-22.058,148.077,"Moranbah"
MOY,4.907,-72.895,"Monterrey"
MOZ,-17.490,-149.762,"Moorea Temae"
MPA,-17.634,24.177,"Katima Mulilo"
MPC,-2.542,101.088,"Muko Muko"
MPD,25.683,69.073,"Sindhri Tharparkar"
MPF,-7.979,143.169,"Mapoda"
MPG,-6.532,147.651,"Makini"
MPH,11.925,121.954,"Godofredo P. Ramos"
MPJ,35.139,-92.909,"Petit Jean Park"
MPL,43.576,3.963,"Montpellier-Mediterranee"
MPM,-25.921,32.573,"Maputo"
MPN,-51.823,-58.447,"Mount Pleasant"
MPO,41.136,-75.380,"Pocono Mountains Muni"
MPP,8.945,-77.733,"Mulatupo"
MPT,-8.972,125.215,"Maliana"
MPU,-2.811,151.991,"Mapua(Mabua"
MPV,44.203,-72.562,"Edward F Knapp State"
MPW,47.076,37.450,"Mariupol"
MPX,-4.903,141.621,"Miyanmin"
MPY,3.656,-54.039,"Maripasoula"
MPZ,40.947,-91.511,"Mount Pleasant Muni"
MQA,-19.738,120.838,"Mandora"
MQB,40.520,-90.652,"Macomb Muni"
MQC,47.096,-56.380,"Miquelon"
MQD,-41.243,-68.708,"Maquinchao"
MQE,-22.806,137.251,"Marqua"
MQF,53.393,58.756,"Magnitogorsk"
MQG,-22.011,17.370,"Midgard"
MQH,-13.549,-48.195,"Minacu"
MQJ,66.451,143.262,"Moma"
MQK,-16.339,-58.402,"San Matias"
MQL,-34.229,142.086,"Mildura"
MQM,37.223,40.632,"Mardin"
MQN,66.364,14.301,"Mo i Rana Rossvoll"
MQO,-8.709,142.650,"Malam"
MQP,-25.383,31.106,"Kruger Mpumalanga"
MQQ,8.624,16.071,"Moundou"
MQR,2.650,-78.336,"Mosquera"
MQS,12.888,-61.180,"Mustique"
MQT,46.354,-87.395,"Marquette/Sawyer"
MQU,5.213,-74.884,"Mariquita"
MQV,35.905,0.145,"Mostaganem"
MQX,13.467,39.534,"Alula Aba Nega"
MQY,36.009,-86.520,"Smyrna"
MQZ,-33.931,115.100,"Margaret River"
MRA,32.325,15.061,"Misrata"
MRB,39.402,-77.985,"Eastern WV/Shepherd"
MRC,35.554,-87.179,"Maury County"
MRD,8.582,-71.161,"Alberto Carnevalli"
MRE,-1.406,35.008,"Mara Serena Lodge"
MRF,30.370,-104.016,"Marfa Muni"
MRG,-17.069,145.419,"Mareeba"
MRH,-4.362,141.785,"May River"
MRI,61.214,-149.844,"Merrill"
MRK,25.995,-81.673,"Marco Island Executive"
MRM,-9.191,147.622,"Manari"
MRN,35.820,-81.611,"Foothills Regional"
MRO,-40.975,175.635,"Hood"
MRP,-27.334,133.628,"Marla"
MRQ,13.361,121.826,"Marinduque"
MRR,-4.378,-79.941,"Jose Maria Velasco Ibarra"
MRS,43.439,5.221,"Marseille Provence"
MRT,-14.818,133.701,"Moroak"
MRU,-20.430,57.684,"Seewoosagur Ramgoolam"
MRV,44.225,43.082,"Mineralnyye Vody"
MRW,54.699,11.440,"Lolland Falster Maribo"
MRX,30.556,49.152,"Mahshahr"
MRY,36.587,-121.843,"Monterey Peninsula"
MRZ,-29.499,149.845,"Moree"
MSA,53.441,-91.763,"Muskrat Dam"
MSC,33.461,-111.728,"Falcon"
MSF,-22.625,135.035,"Mount Swan"
MSH,20.675,58.890,"RAFO Masirah"
MSI,-5.583,114.433,"Masalembo"
MSJ,40.703,141.368,"Misawa/Misawa"
MSL,34.745,-87.610,"Northwest Alabama Regional"
MSM,-4.783,17.850,"Masi Manimba"
MSN,43.140,-89.338,"Dane County Truax"
MSO,46.916,-114.091,"Missoula"
MSP,44.882,-93.222,"Minneapolis-Saint Paul"
MSQ,53.888,28.040,"Minsk National"
MSR,38.748,41.661,"Mus"
MSS,44.936,-74.844,"Massena Richards"
MST,50.912,5.770,"Maastricht Aachen"
MSU,-29.462,27.552,"Moshoeshoe I"
MSV,41.702,-74.795,"Sullivan County"
MSW,15.670,39.370,"Massawa"
MSX,-2.950,12.700,"Mossendjo"
MSY,29.993,-90.258,"Louis Armstrong New Orleans"
MSZ,-15.261,12.147,"Welwitschia Mirabilis"
MTA,-37.734,175.742,"Matamata Glider"
MTB,7.972,-75.433,"Montelibano"
MTC,42.613,-82.837,"Selfridge Air Base"
MTD,-16.978,130.555,"Mount Sanford Station"
MTE,-1.996,-54.074,"Monte Alegre"
MTF,6.957,35.555,"Mizan Teferi"
MTG,-14.994,-59.946,"Vila Bela Sant Trindade"
MTH,24.726,-81.051,"The Florida Keys Marathon"
MTI,15.045,-24.339,"Mosteiros"
MTJ,38.510,-107.894,"Montrose Regional"
MTK,3.374,172.992,"Makin Island"
MTL,-32.701,151.493,"Maitland"
MTN,39.326,-76.414,"Martin State"
MTO,39.478,-88.279,"Coles County Memorial"
MTP,41.077,-71.921,"Montauk"
MTQ,-26.483,147.937,"Mitchell"
MTR,8.824,-75.826,"Los Garzones"
MTS,-26.529,31.308,"Matsapha"
MTT,18.103,-94.581,"Minatitlan/Coatzacoalcos"
MTU,-13.122,39.053,"Montepuez"
MTV,-13.666,167.712,"Mota Lava"
MTW,44.127,-87.682,"Manitowoc County"
MTY,25.779,-100.114,"Gral. Mariano Escobedo"
MTZ,31.328,35.389,"Bar Yehuda"
MUA,-8.328,157.263,"Munda"
MUB,-19.973,23.431,"Maun"
MUC,48.354,11.786,"Munich"
MUD,-11.673,39.563,"Mueda"
MUE,20.001,-155.668,"Waimea Kohala"
MUG,26.905,-111.971,"Mulege"
MUH,31.338,27.218,"Marsa Matruh"
MUI,40.435,-76.569,"Muir Army Air"
MUJ,5.865,35.748,"Mui River"
MUK,-20.136,-157.345,"Mauke"
MUM,0.355,34.528,"Mumias"
MUN,9.749,-63.153,"Maturin"
MUO,43.044,-115.872,"Mountain Home Air Base"
MUP,-25.860,131.650,"Mulga Park"
MUQ,-20.659,120.067,"Muccan Station"
MUR,4.179,114.330,"Marudi"
MUS,24.290,153.979,"JMSDF Minami Torishima"
MUT,41.368,-91.148,"Muscatine Muni"
MUW,35.208,0.147,"Ghriss"
MUX,30.203,71.419,"Multan"
MUY,-4.015,13.966,"Mouyondzi"
MUZ,-1.503,33.802,"Musoma"
MVA,65.656,-16.918,"Reykjahlio"
MVB,-1.656,13.438,"M'Vengue Omar Bongo Ondimba"
MVC,31.458,-87.351,"Monroe County Aeroplex"
MVD,-34.836,-56.026,"Carrasco Cesareo Berisso"
MVE,44.969,-95.710,"Montevideo Chippewa County"
MVF,-5.202,-37.364,"Dix-Sept Rosado"
MVK,-28.348,138.650,"Mulka"
MVL,44.535,-72.614,"Morrisville-Stowe State"
MVM,36.716,-110.228,"Kayenta"
MVO,12.170,18.676,"Mongo"
MVP,1.254,-70.234,"Fabio Alberto Leon Bentley"
MVQ,53.955,30.095,"Mogilev"
MVR,10.451,14.257,"Salak"
MVS,-18.049,-39.864,"Mucuri"
MVT,-14.868,-148.717,"Mataiva"
MVU,-14.776,143.505,"Musgrave"
MVV,45.823,6.649,"Megeve Altiport"
MVW,48.471,-122.421,"Skagit Regional"
MVX,2.150,12.133,"Minvoul"
MVY,41.393,-70.614,"Martha's Vineyard"
MVZ,-20.055,30.859,"Masvingo"
MWA,37.751,-89.017,"Veterans of S Illinois"
MWB,-29.202,116.022,"Morawa"
MWC,43.110,-88.034,"Lawrence J Timmerman"
MWD,32.563,71.571,"Mianwali"
MWE,18.443,31.843,"Merowe"
MWF,-15.000,168.083,"Maewo-Naone"
MWG,-6.974,145.885,"Marawaka"
MWH,47.208,-119.320,"Grant County"
MWI,-5.130,143.483,"Maramuni"
MWJ,7.488,-60.185,"Matthews Ridge"
MWK,3.348,106.258,"Matak"
MWL,32.782,-98.060,"Mineral Wells Regional"
MWN,-3.521,33.616,"Mwadui"
MWO,39.531,-84.395,"Middletown Regional"
MWQ,20.166,94.941,"Magway"
MWR,-24.190,31.386,"Motswari"
MWT,-29.907,139.765,"Moolawatana"
MWU,-1.450,149.700,"Mussau"
MWV,12.464,107.187,"Mondulkiri"
MWX,34.991,126.383,"Muan"
MWY,-17.329,141.886,"Miranda Downs"
MWZ,-2.444,32.933,"Mwanza"
MXA,35.894,-90.155,"Manila Muni"
MXB,-2.558,120.324,"Andi Jemma"
MXC,37.932,-109.341,"Monticello"
MXD,-23.364,139.650,"Marion Downs"
MXE,34.792,-79.366,"Laurinburg Maxton"
MXF,32.383,-86.366,"Maxwell Air Force Base"
MXH,-6.363,143.238,"Moro"
MXI,6.949,126.274,"Mati National"
MXJ,9.652,6.462,"Minna"
MXK,-6.472,147.441,"Mindik"
MXL,32.631,-115.242,"Rodolfo Sanchez Taboada"
MXM,-21.754,43.375,"Morombe"
MXN,48.603,-3.816,"Morlaix-Ploujean"
MXP,45.631,8.728,"Malpensa"
MXQ,-13.429,-38.914,"Morro de Sao Paulo"
MXR,49.932,33.641,"Myrhorod"
MXS,-13.742,-172.258,"Maota"
MXT,-18.050,44.033,"Maintirano"
MXU,-28.475,115.517,"Mullewa"
MXV,49.663,100.099,"Moron"
MXW,45.738,106.269,"Mandalgobi"
MXX,60.958,14.511,"Mora"
MXY,61.437,-142.904,"Mc Carthy"
MXZ,24.263,116.098,"Meizhou Meixian Changgangji"
MYA,-35.898,150.144,"Moruya"
MYB,-3.458,10.677,"Mayumba"
MYC,10.250,-67.649,"Escuela Mariscal Sucre"
MYD,-3.229,40.102,"Malindi"
MYE,34.074,139.560,"Miyakejima"
MYF,32.816,-117.140,"Montgomery-Gibbs Executive"
MYG,22.379,-73.013,"Mayaguana"
MYI,-9.915,144.055,"Murray Island"
MYJ,33.827,132.700,"Matsuyama"
MYK,61.336,-142.687,"May Creek"
MYL,44.890,-116.101,"McCall Muni"
MYM,4.483,-59.683,"Monkey Mountain"
MYN,15.469,45.327,"Marib"
MYO,-18.125,124.272,"Camballin"
MYP,37.624,61.896,"Mary"
MYQ,12.230,76.656,"Mysore"
MYR,33.680,-78.928,"Myrtle Beach"
MYS,3.562,39.043,"Moyale"
MYT,25.384,97.352,"Myitkyina"
MYU,60.371,-166.271,"Mekoryuk"
MYV,39.098,-121.570,"Yuba County"
MYW,-10.336,40.182,"Mtwara"
MYX,-7.212,146.019,"Menyamya"
MYY,4.322,113.987,"Miri"
MYZ,-14.084,34.920,"Monkey Bay"
MZA,-11.325,-74.536,"Nancy Flores Paucar"
MZB,-11.362,40.355,"Mocimboa da Praia"
MZC,0.783,11.550,"Mitzic"
MZD,-2.733,-78.317,"Mendez"
MZE,17.278,-89.024,"Manatee"
MZG,23.569,119.628,"Penghu Magong"
MZH,40.829,35.522,"Amasya Merzifon"
MZI,14.513,-4.080,"Mopti Ambodedjo"
MZJ,32.511,-111.328,"Pinal"
MZK,2.059,173.271,"Marakei"
MZL,5.030,-75.465,"La Nubia"
MZN,-5.903,144.687,"Minj"
MZO,20.289,-77.088,"Sierra Maestra"
MZP,-41.123,172.989,"Motueka"
MZQ,-27.626,32.044,"Mkuze"
MZR,36.707,67.210,"Mazar-i-Sharif"
MZS,4.617,118.150,"Mostyn"
MZT,23.167,-106.270,"Gral. Rafael Buelna"
MZU,26.119,85.314,"Muzaffarpur"
MZV,4.048,114.805,"Mulu"
MZW,33.536,-0.242,"Mecheria"
MZY,-34.159,22.056,"Mossel Bay"
MZZ,40.490,-85.680,"Marion Muni"
NAA,-30.319,149.827,"Narrabri"
NAC,-36.985,140.725,"Naracoorte"
NAD,2.809,-67.622,"Macanal"
NAE,10.377,1.361,"Natitingou"
NAF,2.723,117.126,"Banaina"
NAG,21.092,79.047,"Dr. Babasaheb Ambedkar"
NAH,3.683,125.528,"Naha"
NAI,3.959,-59.124,"Annai"
NAJ,39.189,45.458,"Nakhchivan"
NAK,14.949,102.313,"Nakhon Ratchasima"
NAL,43.513,43.637,"Nalchik"
NAM,-3.237,127.100,"Namlea"
NAN,-17.755,177.443,"Nadi"
NAO,30.798,106.164,"Nanchong Gaoping"
NAP,40.886,14.291,"Naples"
NAQ,77.489,-69.389,"Qaanaaq"
NAR,6.210,-74.591,"Puerto Nare"
NAS,25.039,-77.466,"Lynden Pindling"
NAT,-5.770,-35.367,"Sao Goncalo do Amarante"
NAU,-14.177,-141.267,"Napuka Island"
NAV,38.772,34.535,"Nevsehir Kapadokya"
NAW,6.520,101.743,"Narathiwat"
NAZ,-10.676,162.205,"Nana"
NBA,-6.241,145.242,"Nambaiyufa"
NBB,3.491,-69.808,"Barranco Minas"
NBC,55.565,52.092,"Begishevo"
NBE,36.076,10.439,"Enfidha/Hammamet"
NBG,29.825,-90.035,"New Orleans Alvin Callender"
NBH,-30.673,152.984,"Nambucca Heads"
NBL,9.453,-78.979,"San Blas"
NBN,-1.409,5.624,"Annobon"
NBO,-1.319,36.928,"Jomo Kenyatta"
NBS,42.067,127.602,"Changbaishan"
NBW,19.907,-75.207,"Leeward Point"
NBX,-3.369,135.497,"Nabire"
NCA,21.916,-71.943,"North Caicos"
NCE,43.658,7.216,"Nice-Cote d'Azur"
NCG,30.397,-107.875,"Nuevo Casas Grandes Muni"
NCH,-10.358,38.779,"Nachingwea"
NCI,8.454,-76.779,"Necocli"
NCJ,-30.958,-61.528,"Sunchales Aeroclub"
NCL,55.037,-1.692,"Newcastle"
NCN,60.078,-147.995,"Chenega Bay"
NCO,41.597,-71.412,"Quonset State"
NCR,11.136,-84.769,"San Carlos"
NCS,-27.771,29.977,"Newcastle"
NCT,10.139,-85.446,"Guanacaste"
NCU,42.488,59.623,"Nukus"
NCY,45.931,6.106,"Annecy-Ht-Savoie/Mt Blanc"
NDA,-4.521,129.905,"Bandanaira"
NDB,20.933,-17.030,"Nouadhibou"
NDC,19.183,77.317,"Nanded"
NDD,-11.168,13.847,"Sumbe"
NDE,3.933,41.850,"Mandera"
NDF,-9.280,14.982,"N'dalatando"
NDG,47.240,123.918,"Qiqihar Sanjiazi"
NDI,-9.474,148.329,"Namudi"
NDJ,12.134,15.034,"N'Djamena"
NDK,5.632,168.125,"Namorik Atoll"
NDL,8.427,20.635,"N'Dele"
NDM,9.767,35.100,"Mendi"
NDR,34.989,-3.028,"Nador Al Aaroui"
NDS,-27.980,119.297,"Sandstone"
NDU,-17.956,19.719,"Rundu"
NDY,59.250,-2.577,"Sanday"
NEC,-38.491,-58.816,"Necochea"
NEG,18.342,-78.334,"Negril"
NEI,45.083,136.591,"Terney"
NEJ,9.550,35.467,"Nejjo"
NEK,9.034,36.613,"Nekemte"
NEL,40.033,-74.353,"Lakehurst Maxfield"
NEN,30.354,-81.872,"Whitehouse Naval Outlying"
NER,56.914,124.914,"Chulman"
NEU,20.418,104.067,"Sam Neua"
NEV,17.206,-62.590,"Vance W. Amory"
NEW,30.042,-90.028,"Lakefront"
NFG,61.108,72.650,"Nefteyugansk"
NFL,39.417,-118.701,"Fallon Naval Air Station"
NFO,-15.571,-175.633,"Mata'aho"
NFR,29.213,21.592,"Nafurah 1"
NGA,-34.256,148.248,"Young"
NGB,29.827,121.462,"Ningbo Lishe"
NGD,18.728,-64.329,"Captain Auguste George"
NGE,7.357,13.559,"N'Gaoundere"
NGF,21.451,-157.768,"Kaneohe Bay MCAS"
NGI,-18.116,179.340,"Ngau"
NGK,51.782,143.141,"Nogliki"
NGL,-24.389,31.326,"Ngala"
NGO,34.858,136.805,"Chubu Centrair"
NGQ,32.100,80.053,"Ngari Gunsa"
NGS,32.917,129.914,"Nagasaki"
NGU,36.938,-76.289,"Norfolk Station/Chambers"
NGX,28.641,84.089,"Manang"
NHD,25.027,55.366,"Al Minhad"
NHF,15.356,35.728,"New Halfa"
NHK,38.286,-76.412,"Patuxent River/Trapnell"
NHT,51.553,-0.418,"RAF Northolt"
NHV,-8.796,-140.229,"Nuku Hiva"
NHX,30.389,-87.635,"Naval Outlying Barin"
NHZ,43.892,-69.939,"Brunswick Executive"
NIA,7.494,-8.585,"Nimba"
NIB,63.019,-154.358,"Nikolai"
NIF,-21.672,121.587,"Camp Nifty"
NIG,-1.314,176.410,"Nikunau"
NIK,13.052,-12.727,"Niokolo-Koba"
NIM,13.481,2.184,"Diori Hamani"
NIO,-2.717,17.686,"Nioki"
NIP,30.236,-81.681,"Jacksonville/Towers"
NIR,28.362,-97.662,"Chase Industrial"
NIS,-2.662,151.998,"Simberi"
NIT,46.313,-0.395,"Niort-Souche"
NIU,-16.119,-146.368,"Naiu"
NIX,15.238,-9.576,"Nioro du Sahel"
NJA,35.455,139.450,"JMSDF Atsugi/Naval Air"
NJC,60.949,76.484,"Nizhnevartovsk"
NJF,31.990,44.404,"Al Najaf"
NJJ,49.236,125.337,"Nenjiang Melgen"
NJK,32.829,-115.672,"El Centro NAF/Vraciu"
NKB,-18.495,124.852,"Noonkanbah"
NKC,18.310,-15.970,"Nouakchott-Oumtounsy"
NKD,-3.822,137.839,"Sinak"
NKG,31.735,118.866,"Nanjing Lukou"
NKL,-5.421,14.817,"N'Kolo-Fuma"
NKM,35.256,136.924,"Nagoya/Komaki"
NKN,-5.837,146.453,"Nankina"
NKO,-16.595,44.454,"Ankokoambo"
NKP,-20.700,-143.046,"Nukutepipi"
NKT,37.365,42.058,"Sirnak Serafettin Elci"
NKU,-30.022,28.197,"Nkaus"
NKW,-7.313,72.411,"Chags/Diego Garcia"
NKX,32.868,-117.143,"Miramar Station/Mitscher"
NKY,-4.223,13.286,"Yokangassi"
NLA,-12.999,28.664,"Simon Mwansa Kapwepwe"
NLC,36.333,-119.952,"Lemoore Station/Reeves"
NLD,27.444,-99.571,"Quetzalcoatl"
NLE,41.836,-86.225,"Jerry Tyler Memorial"
NLF,-9.583,143.767,"Darnley Island"
NLG,56.007,-161.160,"Nelson Lagoon"
NLH,27.540,100.759,"Ninglang Luguhu"
NLI,53.155,140.650,"Nikolayevsk-na-Amure"
NLK,-29.042,167.940,"Norfolk Island"
NLL,-21.913,120.198,"Nullagine"
NLN,40.719,-123.927,"Kneeland"
NLO,-4.327,15.328,"Ndolo"
NLP,-25.500,30.914,"Nelspruit"
NLS,-18.050,128.900,"Nicholson"
NLT,43.432,83.379,"Xinyuan Nalati"
NLU,19.746,-99.015,"Felipe Angeles"
NLV,47.058,31.920,"Mykolaiv"
NMA,40.985,71.557,"Namangan"
NMB,20.434,72.843,"Daman"
NMC,24.594,-76.820,"Normans Cay"
NME,60.469,-164.704,"Nightmute"
NMF,5.818,73.469,"Maafaru"
NMG,8.457,-78.934,"San Miguel"
NML,57.056,-111.574,"Fort McMurray/Mildred Lake"
NMN,-6.322,145.071,"Nomane"
NMP,-19.200,145.773,"New Moon"
NMR,-27.549,141.158,"Nappa Merrie"
NMS,20.890,97.736,"Namsang"
NMT,23.083,97.383,"Namtu"
NNA,34.299,-6.596,"Kenitra"
NNB,-10.848,162.454,"Santa Ana"
NND,-11.073,39.680,"Nangade"
NNG,22.608,108.172,"Nanning Wuxu"
NNI,-18.806,16.927,"Namutoni"
NNK,58.736,-157.022,"Naknek"
NNL,59.980,-154.839,"Nondalton"
NNM,67.640,53.122,"Naryan Mar"
NNR,53.230,-9.468,"Connemara Regional"
NNT,18.808,100.783,"Nan"
NNU,-17.823,-40.330,"Nanuque"
NNX,4.133,117.667,"Nunukan"
NNY,32.983,112.617,"Nanyang Jiangying"
NOA,-34.947,150.542,"Air Station Nowra/Albatross"
NOB,9.976,-85.653,"Nosara"
NOC,53.910,-8.818,"Ireland West Knock"
NOD,53.633,7.190,"Norden-Norddeich"
NOG,31.226,-110.977,"Nogales"
NOI,44.960,38.000,"Krymsk"
NOJ,63.183,75.270,"Noyabrsk"
NOK,-14.698,-52.346,"Xavantina"
NOM,-6.294,142.234,"Nomad River"
NON,-0.640,174.428,"Nonouti"
NOO,-9.254,147.621,"Naoro"
NOP,42.018,35.072,"Sinop"
NOR,65.132,-13.746,"Norofjorour"
NOS,-13.312,48.315,"Fascene"
NOT,38.144,-122.556,"Marin County/Gnoss"
NOU,-22.015,166.213,"La Tontouta"
NOV,-12.809,15.760,"Nova Lisboa"
NOZ,53.811,86.877,"Spichenkovo"
NPA,30.353,-87.319,"Pensacola Forrest Sherman"
NPE,-39.466,176.870,"Hawke's Bay"
NPG,-6.145,143.453,"Nipa"
NPH,39.737,-111.870,"J Randy McKnight Nephi Muni"
NPL,-39.009,174.179,"New Plymouth"
NPO,-0.349,111.748,"Nanga Pinoh"
NPP,-22.531,132.763,"Napperby"
NPR,-7.126,-55.401,"Novo Progresso"
NPT,41.532,-71.282,"Newport State"
NPU,8.289,-76.375,"San Pedro"
NPY,-6.355,31.084,"Mpanda"
NQA,35.357,-89.870,"Millington-Memphis"
NQI,27.507,-97.810,"Kingsville Air Station"
NQL,-14.435,-48.492,"Niquelandia"
NQN,-38.949,-68.156,"Peron"
NQT,52.920,-1.079,"Nottingham"
NQU,5.696,-77.281,"Reyes Murillo"
NQX,24.576,-81.689,"Station Key West/Boca Chica"
NQY,50.441,-4.995,"Cornwall Newquay"
NQZ,51.022,71.467,"Nursultan Nazarbayev"
NRA,-34.702,146.512,"Narrandera"
NRB,30.391,-81.425,"Mayport/David McDonald"
